SU3_ADJOINT_SWAP_TABLE_V1
# Eq8 convention: B(g1,g2)[in] = sum_out W[out,in] B(g2,g1)[out]
# Irrep convention: SU(3) Dynkin labels p q; adjoint=(1,1)
# Vertex convention: isometric real CG maps; multiplicities are zero-based
# Self vertex mult=0: normalized action v tensor X -> rho(X)v (except 8x8)
# 8x8->8: mult=0 Jordan/symmetric, mult=1 Lie-bracket/antisymmetric
NC 3
ADJOINT_PQ 1 1
MAX_PREFIX_GLUONS 6
NBLOCKS 354
NPATHS 1165
NVALUES 5673
BEGIN_BLOCKS
# block left_p left_q right_p right_q size
147 3 1 -5.31843156256750493e-01
147 3 2 8.07373427759331741e-01
147 3 3 3.33333333333333537e-02
147 3 4 1.64804410824347908e-01
147 3 5 -1.87812056606337097e-02
147 4 0 9.46729262406259986e-01
147 4 1 1.59363814577919038e-01
147 4 2 -9.07218423253029344e-02
147 4 3 1.64804410824348435e-01
147 4 4 -1.85185185185184925e-01
147 4 5 -9.28567660041495907e-02
147 5 0 -1.07889812495024828e-01
147 5 1 7.99092455748686481e-01
147 5 2 5.68629239687954757e-01
147 5 3 -1.87812056606337131e-02
147 5 4 -9.28567660041495629e-02
147 5 5 -1.32275132275132046e-01
148 0 0 1.00000000000000000e+00
149 0 0 -3.33333333333334259e-01
149 0 1 9.42809041582066909e-01
149 1 0 9.42809041582066798e-01
149 1 1 3.33333333333333814e-01
150 0 0 1.00000000000000000e+00
151 0 0 1.00000000000000000e+00
152 0 0 -1.00000000000000000e+00
153 0 0 1.25000000000000056e-01
153 0 1 9.92156741649220741e-01
153 1 0 9.92156741649220519e-01
153 1 1 -1.24999999999999875e-01
154 0 0 1.25000000000000028e-01
154 0 1 2.65165042944955520e-01
154 0 2 2.65165042944954910e-01
154 0 3 9.18558653543692927e-01
154 1 0 2.65165042944955354e-01
154 1 1 6.24999999999999722e-02
154 1 2 -9.37500000000000444e-01
154 1 3 2.16506350946109705e-01
154 2 0 2.65165042944955354e-01
154 2 1 -9.37500000000000222e-01
154 2 2 6.25000000000000416e-02
154 2 3 2.16506350946109705e-01
154 3 0 9.18558653543691706e-01
154 3 1 2.16506350946109760e-01
154 3 2 2.16506350946109510e-01
154 3 3 -2.49999999999999861e-01
155 0 0 1.00000000000000000e+00
156 0 0 2.08333333333333391e-02
156 0 1 1.35015431216830295e-01
156 0 2 1.87500000000000056e-01
156 0 3 1.42318760638327685e-01
156 0 4 9.62250448649377144e-01
156 1 0 1.35015431216830378e-01
156 1 1 -1.24999999999999972e-01
156 1 2 2.89318781178922346e-01
156 1 3 9.22330984215778527e-01
156 1 4 -1.78174161274949894e-01
156 2 0 1.87500000000000083e-01
156 2 1 2.89318781178922180e-01
156 2 2 -8.83928571428572729e-01
156 2 3 3.04968772796416931e-01
156 2 4 8.24786098842322374e-02
156 3 0 1.42318760638327713e-01
156 3 1 9.22330984215776750e-01
156 3 2 3.04968772796416487e-01
156 3 3 -2.77777777777778005e-02
156 3 4 -1.87812056606337152e-01
156 4 0 9.62250448649376144e-01
156 4 1 -1.78174161274949616e-01
156 4 2 8.24786098842321541e-02
156 4 3 -1.87812056606336930e-01
156 4 4 1.58730158730158652e-02
157 0 0 6.24999999999999861e-02
157 0 1 -1.58466422761596892e-01
157 0 2 2.79508497187473670e-01
157 0 3 -9.44911182523068383e-01
157 1 0 -1.58466422761596865e-01
157 1 1 9.73214285714285920e-01
157 1 2 4.72455591261534275e-02
157 1 3 -1.59719141249984986e-01
157 2 0 2.79508497187473670e-01
157 2 1 4.72455591261534205e-02
157 2 2 9.16666666666666741e-01
157 2 3 2.81718084909505451e-01
157 3 0 -9.44911182523067494e-01
157 3 1 -1.59719141249984931e-01
157 3 2 2.81718084909505617e-01
157 3 3 4.76190476190476095e-02
158 0 0 1.42857142857142821e-01
158 0 1 9.89743318610788680e-01
158 1 0 9.89743318610787681e-01
158 1 1 -1.42857142857142988e-01
159 0 0 -7.14285714285714524e-02
159 0 1 1.88982236504613543e-01
159 0 2 1.54303349962091857e-01
159 0 3 -9.67147429123328295e-01
159 1 0 1.88982236504613682e-01
159 1 1 1.66666666666666741e-01
159 1 2 9.52579344415680040e-01
159 1 3 1.70588771906386383e-01
159 2 0 1.54303349962091829e-01
159 2 1 9.52579344415678042e-01
159 2 2 -2.22222222222222376e-01
159 2 3 1.39285149006224129e-01
159 3 0 -9.67147429123328406e-01
159 3 1 1.70588771906386466e-01
159 3 2 1.39285149006224129e-01
159 3 3 1.26984126984126977e-01
160 0 0 1.00000000000000000e+00
161 0 0 -1.00000000000000000e+00
162 0 0 1.66666666666666546e-01
162 0 1 9.52579344415679374e-01
162 0 2 -1.70588771906386244e-01
162 0 3 -1.88982236504613738e-01
162 1 0 9.52579344415681151e-01
162 1 1 -2.22222222222222265e-01
162 1 2 -1.39285149006224074e-01
162 1 3 -1.54303349962091996e-01
162 2 0 -1.70588771906386188e-01
162 2 1 -1.39285149006224213e-01
162 2 2 1.26984126984127116e-01
162 2 3 -9.67147429123329405e-01
162 3 0 -1.88982236504613460e-01
162 3 1 -1.54303349962091912e-01
162 3 2 -9.67147429123328628e-01
162 3 3 -7.14285714285714246e-02
163 0 0 -1.66666666666666741e-01
163 0 1 9.62250448649375256e-01
163 0 2 -1.53522062157279232e-01
163 0 3 -1.50755672288882064e-01
163 1 0 9.62250448649377033e-01
163 1 1 1.11111111111111327e-01
163 1 2 -1.77272007826103556e-01
163 1 3 -1.74077655955697908e-01
163 2 0 -1.53522062157279565e-01
163 2 1 -1.77272007826103611e-01
163 2 2 1.01010101010100845e-02
163 2 3 -9.72061511051239280e-01
163 3 0 -1.50755672288882009e-01
163 3 1 -1.74077655955698102e-01
163 3 2 -9.72061511051239391e-01
163 3 3 4.54545454545454072e-02
164 0 0 4.99999999999999722e-01
164 0 1 8.66025403784438930e-01
164 1 0 8.66025403784438597e-01
164 1 1 -5.00000000000000000e-01
165 0 0 1.66666666666666421e-02
165 0 1 4.90535421758715118e-01
165 0 2 -1.31468439624436162e-01
165 0 3 -8.24022054121740094e-02
165 0 4 -8.24022054121741204e-02
165 0 5 7.51248226425348525e-02
165 0 6 -9.44911182523068549e-03
165 0 7 8.41872912024136055e-01
165 0 8 1.17260393995585743e-01
165 1 0 4.90535421758714729e-01
165 1 1 2.08333333333333079e-02
165 1 2 -9.21284663987611829e-02
165 1 3 1.46986183948032867e-01
165 1 4 1.46986183948033089e-01
165 1 5 -8.37531512716008057e-03
165 1 6 8.34322329798260598e-01
165 1 7 -1.19182823655698926e-02
165 1 8 1.04582503316759556e-01
165 2 0 -1.31468439624436051e-01
165 2 1 -9.21284663987611135e-02
165 2 2 9.44444444444441644e-01
165 2 5 -5.55555555555555941e-02
165 2 6 1.86338998124982530e-01
165 2 7 2.10818510677891785e-01
165 3 0 -8.24022054121741343e-02
165 3 1 1.46986183948032728e-01
165 3 3 -5.55555555555554345e-02
165 3 4 9.44444444444444087e-01
165 3 5 -2.02596580372689683e-01
165 3 6 -9.34353184302313261e-02
165 3 7 4.20437482591261638e-02
165 3 8 -1.58113883008418943e-01
165 4 0 -8.24022054121740510e-02
165 4 1 1.46986183948032784e-01
165 4 3 9.44444444444443976e-01
165 4 4 -5.55555555555554900e-02
165 4 5 -2.02596580372689322e-01
165 4 6 -9.34353184302312983e-02
165 4 7 4.20437482591261708e-02
165 4 8 -1.58113883008418915e-01
165 5 0 7.51248226425347693e-02
165 5 1 -8.37531512716010486e-03
165 5 2 -5.55555555555555455e-02
165 5 3 -2.02596580372689766e-01
165 5 4 -2.02596580372690044e-01
165 5 5 -2.61904761904762251e-01
165 5 6 1.33099284374987692e-01
165 5 7 1.05409255338946031e-01
165 5 8 -9.00937462695557856e-01
165 6 0 -9.44911182523067335e-03
165 6 1 8.34322329798261153e-01
165 6 2 1.86338998124982586e-01
165 6 3 -9.34353184302313677e-02
165 6 4 -9.34353184302314788e-02
165 6 5 1.33099284374987470e-01
165 6 6 4.10714285714286059e-02
165 6 7 -4.77297077300919970e-01
165 6 8 -6.64803945320938394e-02
165 7 0 8.41872912024136388e-01
165 7 1 -1.19182823655699047e-02
165 7 2 2.10818510677891757e-01
165 7 3 4.20437482591260528e-02
165 7 4 4.20437482591260597e-02
165 7 5 1.05409255338945879e-01
165 7 6 -4.77297077300920303e-01
165 7 7 2.50000000000000118e-02
165 7 8 -5.98293026413097354e-02
165 8 0 1.17260393995585716e-01
165 8 1 1.04582503316759515e-01
165 8 3 -1.58113883008418971e-01
165 8 4 -1.58113883008419082e-01
165 8 5 -9.00937462695559410e-01
165 8 6 -6.64803945320938672e-02
165 8 7 -5.98293026413099366e-02
165 8 8 3.25000000000000788e-01
166 0 0 5.00000000000000111e-01
166 0 1 8.66025403784441705e-01
166 1 0 8.66025403784441039e-01
166 1 1 -4.99999999999999889e-01
167 0 0 5.55555555555555525e-02
167 0 1 9.07218423253029899e-02
167 0 2 5.68629239687954979e-01
167 0 3 1.05409255338945906e-01
167 0 4 4.87950036474266644e-02
167 0 5 8.07373427759332185e-01
167 1 0 9.07218423253027678e-02
167 1 1 -1.85185185185185369e-01
167 1 2 9.28567660041495629e-02
167 1 3 9.46729262406256100e-01
167 1 4 -1.59363814577919261e-01
167 1 5 -1.64804410824347963e-01
167 2 0 5.68629239687954091e-01
167 2 1 9.28567660041493270e-02
167 2 2 -1.32275132275132323e-01
167 2 3 1.07889812495025036e-01
167 2 4 7.99092455748685926e-01
167 2 5 -1.87812056606337340e-02
167 3 0 1.05409255338945795e-01
167 3 1 9.46729262406256100e-01
167 3 2 1.07889812495024953e-01
167 3 3 9.99999999999999778e-02
167 3 4 -1.85164019954510151e-01
167 3 5 -1.91485421551267909e-01
167 4 0 4.87950036474266088e-02
167 4 1 -1.59363814577919066e-01
167 4 2 7.99092455748687147e-01
167 4 3 -1.85164019954510234e-01
167 4 4 1.28571428571428698e-01
167 4 5 -5.31843156256751159e-01
167 5 0 8.07373427759332740e-01
167 5 1 -1.64804410824348102e-01
167 5 2 -1.87812056606337478e-02
167 5 3 -1.91485421551267687e-01
167 5 4 -5.31843156256750715e-01
167 5 5 3.33333333333333467e-02
168 0 0 -5.55555555555556635e-02
168 0 1 1.01430103241697600e-01
168 0 2 5.66392618753436494e-01
168 0 3 8.54981960070959474e-02
168 0 4 -1.01817612210755706e-01
168 0 5 8.05076485899413496e-01
168 1 0 1.01430103241697558e-01
168 1 1 1.48148148148148140e-01
168 1 2 2.95453346376839850e-02
168 1 3 9.67805338634416423e-01
168 1 4 -9.29463382652403469e-02
168 1 5 -1.46986183948032673e-01
168 2 0 5.66392618753436383e-01
168 2 1 2.95453346376839676e-02
168 2 2 7.40740740740742781e-02
168 2 3 2.49045670980791757e-02
168 2 4 8.15600808215987683e-01
168 2 5 8.37531512716009757e-02
168 3 0 8.54981960070958502e-02
168 3 1 9.67805338634416312e-01
168 3 2 2.49045670980791688e-02
168 3 3 -1.84210526315788714e-01
168 3 4 -7.83469994919272772e-02
168 3 5 -1.23898656945837890e-01
168 4 0 -1.01817612210755915e-01
168 4 1 -9.29463382652404579e-02
168 4 2 8.15600808215988571e-01
168 4 3 -7.83469994919273327e-02
168 4 4 5.92105263157893941e-02
168 4 5 -5.53304016728804915e-01
168 5 0 8.05076485899414274e-01
168 5 1 -1.46986183948032867e-01
168 5 2 8.37531512716008786e-02
168 5 3 -1.23898656945838154e-01
168 5 4 -5.53304016728804804e-01
168 5 5 -4.16666666666667407e-02
169 0 0 1.00000000000000000e+00
170 0 1 1.13960576459637933e-01
170 0 2 -1.19522860933439612e-01
170 0 3 1.50755672288881593e-01
170 0 4 9.48683298050519985e-01
170 0 5 -2.23606797749978936e-01
170 1 0 1.13960576459638210e-01
170 1 1 6.49350649350648013e-01
170 1 2 -1.36208941320799023e-02
170 1 3 -8.59010165930064462e-02
170 1 4 1.08112495523467078e-01
170 1 5 7.38988427584556962e-01
170 2 0 -1.19522860933439612e-01
170 2 1 -1.36208941320798849e-02
170 2 2 1.42857142857142835e-02
170 2 3 9.73012459711206867e-01
170 2 4 -1.13389341902768365e-01
170 2 5 1.60356745147454322e-01
170 3 0 1.50755672288882120e-01
170 3 1 -8.59010165930066127e-02
170 3 2 9.73012459711205424e-01
170 3 3 1.13636363636363657e-02
170 3 4 1.43019388386838614e-01
170 3 5 5.05649896847431973e-02
170 4 0 9.48683298050519208e-01
170 4 1 1.08112495523467037e-01
170 4 2 -1.13389341902768115e-01
170 4 3 1.43019388386838503e-01
170 4 4 -9.99999999999998251e-02
170 4 5 -2.12132034355964116e-01
170 5 0 -2.23606797749978992e-01
170 5 1 7.38988427584557517e-01
170 5 2 1.60356745147454460e-01
170 5 3 5.05649896847432459e-02
170 5 4 -2.12132034355964449e-01
170 5 5 -5.75000000000000955e-01
171 0 0 1.00000000000000000e+00
172 0 0 1.00000000000000186e-01
172 0 1 9.94987437106619521e-01
172 1 0 9.94987437106620409e-01
172 1 1 -1.00000000000000075e-01
173 0 0 -1.25000000000000527e-01
173 0 1 9.92156741649223850e-01
173 1 0 9.92156741649222962e-01
173 1 1 1.24999999999999695e-01
174 0 0 1.00000000000000000e+00
175 0 0 -1.42857142857142766e-01
175 0 1 9.89743318610787459e-01
175 1 0 9.89743318610788791e-01
175 1 1 1.42857142857142655e-01
176 0 0 9.09090909090911059e-02
176 0 1 9.95859195463939306e-01
176 1 0 9.95859195463936531e-01
176 1 1 -9.09090909090907173e-02
177 0 0 1.00000000000000000e+00
178 0 1 1.13960576459637725e-01
178 0 2 -1.19522860933439293e-01
178 0 3 1.50755672288881509e-01
178 0 4 9.48683298050514212e-01
178 0 5 -2.23606797749978631e-01
178 1 0 1.13960576459637822e-01
178 1 1 6.49350649350649123e-01
178 1 2 -1.36208941320798919e-02
178 1 3 -8.59010165930061825e-02
178 1 4 1.08112495523467245e-01
178 1 5 7.38988427584556296e-01
178 2 0 -1.19522860933439445e-01
178 2 1 -1.36208941320798606e-02
178 2 2 1.42857142857143078e-02
178 2 3 9.73012459711202871e-01
178 2 4 -1.13389341902768309e-01
178 2 5 1.60356745147454627e-01
178 3 0 1.50755672288881509e-01
178 3 1 -8.59010165930060854e-02
178 3 2 9.73012459711203093e-01
178 3 3 1.13636363636364021e-02
178 3 4 1.43019388386838697e-01
178 3 5 5.05649896847432112e-02
178 4 0 9.48683298050515544e-01
178 4 1 1.08112495523466939e-01
178 4 2 -1.13389341902768087e-01
178 4 3 1.43019388386839030e-01
178 4 4 -1.00000000000000019e-01
178 4 5 -2.12132034355964560e-01
178 5 0 -2.23606797749978853e-01
178 5 1 7.38988427584556740e-01
178 5 2 1.60356745147454627e-01
178 5 3 5.05649896847431973e-02
178 5 4 -2.12132034355964005e-01
178 5 5 -5.75000000000001288e-01
179 0 0 1.00000000000000000e+00
180 0 0 -4.76190476190476650e-02
180 0 1 1.38013111868470900e-01
180 0 2 3.83325938999964866e-01
180 0 3 1.12687233963802286e-01
180 0 4 -1.59363814577918733e-01
180 0 5 8.90870806374748136e-01
180 1 0 1.38013111868470983e-01
180 1 1 1.75000000000000044e-01
180 1 2 2.31455024943138070e-02
180 1 3 9.59383482590076331e-01
180 1 4 -5.77350269189625120e-02
180 1 5 -1.61374306091975700e-01
180 2 0 3.83325938999964144e-01
180 2 1 2.31455024943137515e-02
180 2 2 6.42857142857142932e-02
180 2 3 1.88982236504613189e-02
180 2 4 9.08688222502241016e-01
180 2 5 1.49403576166799362e-01
180 3 0 1.12687233963802494e-01
180 3 1 9.59383482590078440e-01
180 3 2 1.88982236504613432e-02
180 3 3 -2.16666666666666619e-01
180 3 4 -4.71404520791030915e-02
180 3 5 -1.31761569173682758e-01
180 4 0 -1.59363814577919344e-01
180 4 1 -5.77350269189625467e-02
180 4 2 9.08688222502245346e-01
180 4 3 -4.71404520791032858e-02
180 4 4 6.66666666666666796e-02
180 4 5 -3.72677996249964394e-01
180 5 0 8.90870806374748248e-01
180 5 1 -1.61374306091975589e-01
180 5 2 1.49403576166799307e-01
180 5 3 -1.31761569173682480e-01
180 5 4 -3.72677996249964283e-01
180 5 5 -4.16666666666666644e-02
181 0 0 3.03030303030303594e-02
181 0 1 8.92999532961364501e-02
181 0 2 3.98793853544728738e-01
181 0 3 1.00503781525921099e-01
181 0 4 3.55334527259352634e-02
181 0 5 9.05928844174349046e-01
181 1 0 8.92999532961366305e-02
181 1 1 -1.44736842105262831e-01
181 1 2 9.79337493649092977e-02
181 1 3 9.62566926358528030e-01
181 1 4 -1.30891846341154278e-01
181 1 5 -1.33484015732747791e-01
181 2 0 3.98793853544729293e-01
181 2 1 9.79337493649093949e-02
181 2 2 -1.25149521531100372e-01
181 2 3 1.10220798408983925e-01
181 2 4 8.96285550802059072e-01
181 2 5 -1.52848746263912014e-02
181 3 0 1.00503781525920946e-01
181 3 1 9.62566926358528807e-01
181 3 2 1.10220798408984064e-01
181 3 3 8.33333333333333703e-02
181 3 4 -1.47313912747197406e-01
181 3 5 -1.50231303144333306e-01
181 4 0 3.55334527259352564e-02
181 4 1 -1.30891846341154694e-01
181 4 2 8.96285550802059960e-01
181 4 3 -1.47313912747197129e-01
181 4 4 1.35416666666667268e-01
181 4 5 -3.71803506199473888e-01
181 5 0 9.05928844174346271e-01
181 5 1 -1.33484015732747485e-01
181 5 2 -1.52848746263911563e-02
181 5 3 -1.50231303144333223e-01
181 5 4 -3.71803506199473388e-01
181 5 5 2.08333333333334120e-02
182 0 0 2.50000000000000056e-01
182 0 1 9.68245836551852701e-01
182 1 0 9.68245836551853922e-01
182 1 1 -2.49999999999999445e-01
183 0 0 1.68831168831169193e-01
183 0 1 -1.74239063181802420e-02
183 0 2 -3.08014057808608487e-02
183 0 3 7.20749970156448760e-02
183 0 4 1.52894157431287731e-01
183 0 5 1.52894157431287869e-01
183 0 6 4.14431232839957531e-01
183 0 7 -6.49350649350649289e-02
183 0 8 -1.17063353099480238e-01
183 0 9 8.53593596111945074e-01
183 1 0 -1.74239063181802385e-02
183 1 1 1.52597402597402839e-02
183 1 2 2.47946533662815327e-01
183 1 3 -1.57135477984949062e-01
183 1 4 -3.41881729378913438e-02
183 1 5 -3.41881729378913854e-02
183 1 6 4.83493778415228503e-02
183 1 7 -1.08899414488626105e-02
183 1 8 9.42341814736195382e-01
183 1 9 1.43151997954861249e-01
183 2 0 -3.08014057808608972e-02
183 2 1 2.47946533662815799e-01
183 2 2 3.20616883116883883e-02
183 2 3 -8.54704323447283143e-02
183 2 4 1.51091805754758057e-01
183 2 5 1.51091805754758973e-01
183 2 6 -1.38889452560183507e-01
183 2 7 9.24042173425828284e-01
183 2 8 -1.38820059874083367e-02
183 2 9 1.01223748494285296e-01
183 3 0 7.20749970156450009e-02
183 3 1 -1.57135477984948951e-01
183 3 2 -8.54704323447284670e-02
183 3 3 9.49999999999999512e-01
183 3 6 -4.99999999999999750e-02
183 3 7 1.35140619404333723e-01
183 3 8 1.94902573064115597e-01
183 3 9 -3.94771016975861561e-02
183 4 0 1.52894157431287592e-01
183 4 1 -3.41881729378914687e-02
183 4 2 1.51091805754758668e-01
183 4 4 -5.00000000000000513e-02
183 4 5 9.49999999999995626e-01
183 4 6 -5.30330085889909458e-02
183 4 7 -1.27411797859406206e-01
183 4 8 2.29694885140570987e-02
183 4 9 -1.67487157871723746e-01
183 5 0 1.52894157431287786e-01
183 5 1 -3.41881729378914340e-02
183 5 2 1.51091805754758918e-01
183 5 4 9.49999999999996514e-01
183 5 5 -4.99999999999999820e-02
183 5 6 -5.30330085889908903e-02
183 5 7 -1.27411797859406484e-01
183 5 8 2.29694885140571646e-02
183 5 9 -1.67487157871724579e-01
183 6 0 4.14431232839958197e-01
183 6 1 4.83493778415228087e-02
183 6 2 -1.38889452560183507e-01
183 6 3 -4.99999999999998918e-02
183 6 4 -5.30330085889910499e-02
183 6 5 -5.30330085889909944e-02
183 6 6 7.68750000000003486e-01
183 6 7 1.80187492539111815e-01
183 6 8 5.68465838103670365e-02
183 6 9 -4.14509567824654257e-01
183 7 0 -6.49350649350647346e-02
183 7 1 -1.08899414488626139e-02
183 7 2 9.24042173425828395e-01
183 7 3 1.35140619404333751e-01
183 7 4 -1.27411797859406345e-01
183 7 5 -1.27411797859406650e-01
183 7 6 1.80187492539111760e-01
183 7 7 5.03246753246751333e-02
183 7 8 -2.34126706198960005e-01
183 7 9 -3.55663998379979127e-02
183 8 0 -1.17063353099480141e-01
183 8 1 9.42341814736194938e-01
183 8 2 -1.38820059874083523e-02
183 8 3 1.94902573064115597e-01
183 8 4 2.29694885140571958e-02
183 8 5 2.29694885140571368e-02
183 8 6 5.68465838103669185e-02
183 8 7 -2.34126706198960532e-01
183 8 8 1.86688311688311716e-02
183 8 9 -2.56472956599109597e-02
183 9 0 8.53593596111944408e-01
183 9 1 1.43151997954860832e-01
183 9 2 1.01223748494285046e-01
183 9 3 -3.94771016975861005e-02
183 9 4 -1.67487157871724024e-01
183 9 5 -1.67487157871724496e-01
183 9 6 -4.14509567824653480e-01
183 9 7 -3.55663998379978571e-02
183 9 8 -2.56472956599109458e-02
183 9 9 9.61038961038959971e-02
184 0 0 2.49999999999999806e-01
184 0 1 9.68245836551853367e-01
184 1 0 9.68245836551853367e-01
184 1 1 -2.50000000000001055e-01
185 0 0 2.50000000000000534e-02
185 0 1 1.06066017177981989e-01
185 0 2 2.99999999999999822e-01
185 0 3 1.18585412256314485e-01
185 0 4 2.06430705961192576e-02
185 0 5 9.40019342160766991e-01
185 1 0 1.06066017177982239e-01
185 1 1 -1.50000000000000189e-01
185 1 2 1.41421356237309614e-01
185 1 3 9.50328890437410312e-01
185 1 4 -1.45968552030285748e-01
185 1 5 -1.47709789175199668e-01
185 2 0 2.99999999999999600e-01
185 2 1 1.41421356237309254e-01
185 2 2 -2.00000000000000039e-01
185 2 3 1.58113883008418693e-01
185 2 4 9.08295106229250138e-01
185 3 0 1.18585412256314457e-01
185 3 1 9.50328890437412088e-01
185 3 2 1.58113883008418554e-01
185 3 3 6.24999999999999653e-02
185 3 4 -1.63197802458467212e-01
185 3 5 -1.65144564768954366e-01
185 4 0 2.06430705961193409e-02
185 4 1 -1.45968552030285303e-01
185 4 2 9.08295106229252025e-01
185 4 3 -1.63197802458467045e-01
185 4 4 2.44318181818181240e-01
185 4 5 -2.58731808559231224e-01
185 5 0 9.40019342160763771e-01
185 5 1 -1.47709789175199668e-01
185 5 3 -1.65144564768954449e-01
185 5 4 -2.58731808559231724e-01
185 5 5 1.81818181818181740e-02
186 0 0 -3.12500000000001943e-02
186 0 1 1.18585412256314054e-01
186 0 2 2.93483922046847923e-01
186 0 3 1.00222965717159385e-01
186 0 4 -1.44659390589461589e-01
186 0 5 9.31588505112177612e-01
186 1 0 1.18585412256314096e-01
186 1 1 1.50000000000000799e-01
186 1 2 1.76776695296637226e-02
186 1 3 9.71927392937791512e-01
186 1 4 -3.65962527355698855e-02
186 1 5 -1.30930734141595451e-01
186 2 0 2.93483922046847978e-01
186 2 1 1.76776695296637192e-02
186 2 2 4.37499999999999278e-02
186 2 3 1.49403576166799931e-02
186 2 4 9.44527234349848643e-01
186 2 5 1.38873014965882918e-01
186 3 0 1.00222965717159301e-01
186 3 1 9.71927392937792067e-01
186 3 2 1.49403576166800035e-02
186 3 3 -1.78571428571429575e-01
186 3 4 -3.09294787065870873e-02
186 3 5 -1.10656667034498002e-01
186 4 0 -1.44659390589461423e-01
186 4 1 -3.65962527355699549e-02
186 4 2 9.44527234349846756e-01
186 4 3 -3.09294787065870942e-02
186 4 4 4.46428571428569634e-02
186 4 5 -2.87494454249972664e-01
186 5 0 9.31588505112176724e-01
186 5 1 -1.30930734141595589e-01
186 5 2 1.38873014965882752e-01
186 5 3 -1.10656667034497933e-01
186 5 4 -2.87494454249972775e-01
186 5 5 -2.85714285714285671e-02
187 0 0 1.00000000000000000e+00
188 0 0 3.33333333333332288e-02
188 0 1 1.41421356237309420e-01
188 0 2 -1.12366643743873507e-01
188 0 3 1.43648601228556022e-01
188 0 4 9.56680769764973737e-01
188 0 5 -1.74326160944393377e-01
188 1 0 1.41421356237309531e-01
188 1 1 3.50000000000002587e-01
188 1 3 -1.52362350055010837e-01
188 1 4 1.30930734141595700e-01
188 1 5 9.03959543974650503e-01
188 2 0 -1.12366643743873618e-01
188 2 2 1.51515151515152300e-02
188 2 3 9.68478671913291622e-01
188 2 4 -1.04031297322059776e-01
188 2 5 1.95884456220757952e-01
188 3 0 1.43648601228556161e-01
188 3 1 -1.52362350055010753e-01
188 3 2 9.68478671913291400e-01
188 3 3 1.19047619047618746e-02
188 3 4 1.32992762321608782e-01
188 3 5 1.92628532132354639e-02
188 4 0 9.56680769764974293e-01
188 4 1 1.30930734141595895e-01
188 4 2 -1.04031297322059832e-01
188 4 3 1.32992762321609059e-01
188 4 4 -1.14285714285714171e-01
188 4 5 -1.61394663718503278e-01
188 5 0 -1.74326160944393627e-01
188 5 1 9.03959543974650837e-01
188 5 2 1.95884456220757702e-01
188 5 3 1.92628532132354570e-02
188 5 4 -1.61394663718503417e-01
188 5 5 -2.96103896103895758e-01
189 0 0 1.00000000000000000e+00
190 0 0 9.09090909090908700e-02
190 0 1 9.95859195463942415e-01
190 1 0 9.95859195463938196e-01
190 1 1 -9.09090909090908700e-02
191 0 0 -1.42857142857143071e-01
191 0 1 9.89743318610778799e-01
191 1 0 9.89743318610779799e-01
191 1 1 1.42857142857143793e-01
192 0 0 1.00000000000000000e+00
193 0 0 1.00000000000000000e+00
194 0 0 -1.66666666666666990e-01
194 0 1 9.86013297183270243e-01
194 1 0 9.86013297183268689e-01
194 1 1 1.66666666666666519e-01
195 0 0 8.33333333333334952e-02
195 0 1 9.96521728591781564e-01
195 1 0 9.96521728591783673e-01
195 1 1 -8.33333333333335230e-02
196 0 0 1.00000000000000000e+00
197 0 0 3.33333333333335063e-02
197 0 1 1.41421356237309448e-01
197 0 2 -1.12366643743873534e-01
197 0 3 1.43648601228555606e-01
197 0 4 9.56680769764966077e-01
197 0 5 -1.74326160944392211e-01
197 1 0 1.41421356237309170e-01
197 1 1 3.49999999999999090e-01
197 1 3 -1.52362350055010698e-01
197 1 4 1.30930734141595506e-01
197 1 5 9.03959543974649837e-01
197 2 0 -1.12366643743873437e-01
197 2 2 1.51515151515150999e-02
197 2 3 9.68478671913294287e-01
197 2 4 -1.04031297322059818e-01
197 2 5 1.95884456220757841e-01
197 3 0 1.43648601228555550e-01
197 3 1 -1.52362350055011142e-01
197 3 2 9.68478671913292954e-01
197 3 3 1.19047619047619180e-02
197 3 4 1.32992762321609170e-01
197 3 5 1.92628532132354917e-02
197 4 0 9.56680769764966299e-01
197 4 1 1.30930734141595784e-01
197 4 2 -1.04031297322059860e-01
197 4 3 1.32992762321608365e-01
197 4 4 -1.14285714285714435e-01
197 4 5 -1.61394663718504860e-01
197 5 0 -1.74326160944392072e-01
197 5 1 9.03959543974650392e-01
197 5 2 1.95884456220757591e-01
197 5 3 1.92628532132355507e-02
197 5 4 -1.61394663718504083e-01
197 5 5 -2.96103896103896036e-01
198 0 0 1.00000000000000000e+00
199 0 0 -3.33333333333334370e-02
199 0 1 1.39443337755679131e-01
199 0 2 2.18465724376326248e-01
199 0 3 1.15470053837924927e-01
199 0 4 -2.17422922601843149e-01
199 0 5 9.33333333333332460e-01
199 1 0 1.39443337755679381e-01
199 1 1 1.66666666666666297e-01
199 1 3 9.66091783079296884e-01
199 1 5 -1.39443337755679075e-01
199 2 0 2.18465724376325277e-01
199 2 2 4.54545454545455391e-02
199 2 4 9.49989125644594146e-01
199 2 5 2.18465724376325693e-01
199 3 0 1.15470053837925135e-01
199 3 1 9.66091783079298216e-01
199 3 3 -2.00000000000000122e-01
199 3 5 -1.15470053837925191e-01
199 4 0 -2.17422922601842733e-01
199 4 2 9.49989125644595256e-01
199 4 4 5.45454545454543901e-02
